"BASIS GARDENS SRL","24317333","J12/3518/2016","ROONRC.J12/3518/2016","1048,2080","Sat Floresti, Comuna Floresti, Str. EROILOR Nr. 15, Apartament 3, Judet Cluj","125","901345","1388561","94292","1294269","","335321","1741969","498120","","385138","200","","197945","334067","302130","31937","0","29957","0","5"
"IFN UNIC GENERAL CONSTRUCTOR SRL","14637934","J13/1185/2002","ROONRC.J13/1185/2002","1048,2080","Loc. Cernavoda, Oras Cernavoda, Str. CAZARMII Nr. 2, Bloc H7, Scara B, Apartament 11, Judet Constanta","6245","6245","143198","","142881","317","","4875","4875","","144568","40000","","32348","32348","48193","0","15845","0","16169","1"
"BR INDUSTRIAL ENGINEERING SRL","14787770","J35/1151/2002","ROONRC.J35/1151/2002","1048,2080","Municipiul Timisoara, Str. NICOLAE LABIS, Bloc 5, Etaj 3, Apartament 9, Judet Timis","1972","1972","156462","","27361","129101","711","7125","7125","","152020","200","","173993","174448","17830","156618","0","151398","0",""
"MISTRAL GRUP SRL","14536905","J13/912/2002","ROONRC.J13/912/2002","1048,2080","Municipiul Constanta, Str. DELFINULUI Nr. 6, Judet Constanta","2505013","2505013","282368","","196884","85484","","999364","999364","","1788017","800000","","297818","299669","100521","199148","0","190113","0",""
"ANASIG SERV SRL","36221452","J40/8462/2016","ROONRC.J40/8462/2016","1048","Bucuresti Sectorul 3, B-dul RAMNICU SARAT Nr. 21, PARTER, IN SUPRAFATA DE 11 MP, Bloc 20L","","","741","","0","741","","45740","45740","","-44999","200","","81528","81542","177172","0","95630","0","96445","4"
"GEFER MGM SYSTEMS SRL","36581206","J17/1418/2016","ROONRC.J17/1418/2016","1048","Sat Liesti, Comuna Liesti, Str. GHIOCELULUI Nr. 4, Judet Galati","4672","11809","85095","","62550","22545","","55293","","","41611","200","","79259","80378","35398","44980","0","44178","0","3"
"MARSOBI SRL","14530066","J13/884/2002","ROONRC.J13/884/2002","1048,2080","Municipiul Constanta, Str. CUZA VODA Nr. 78 BIS, Etaj 3, Apartament 10, Judet Constanta","22405","22405","1790","","","1790","","22507","22507","","1688","200","","2000","2000","1875","125","0","65","0","0"
"OPTIMEF SRL","336052","J40/2450/1991","ROONRC.J40/2450/1991","1048,2080","Bucuresti Sectorul 3, Str. LIVIU REBREANU Nr. 12, Bloc A3, Scara 2, Etaj 3, Apartament 22","","","11872","410","10921","541","","14906","14906","","-3034","200","","1146","1146","1672","0","526","0","560",""
"IDEEA CONTRAST SRL","14032754","J13/1442/2001","ROONRC.J13/1442/2001","1048,2072,2080","Sat Sinoie, Comuna Mihai Viteazu, Str. OIERILOR Nr. 4-4BIS, C1 - 41 mp, Judet Constanta","3066306","3066306","1553171","230354","1057272","265545","0","1542941","1542941","6990","3069546","32200","","792227","801837","860225","0","58388","0","84864","8"
"MINODORA TRANS SRL","14059458","J13/1456/2001","ROONRC.J13/1456/2001","1048,2080","Municipiul Mangalia, Str. ALBATROS Nr. 2, Bloc 140, Scara D, Etaj 2, Apartament 71, Judet Constanta","","","163","","90","73","","344842","344842","","-344679","200","","","0","","0","0","0","0","0"
"FERMA LIBAGRO SRL","36367610","J5/1465/2016","ROONRC.J5/1465/2016","1048","Loc. Sacueni, Oras Sacueni, Str. 1 MAI Nr. 22, Judet Bihor","150","559249","112078","44805","7880","59393","","445761","","","225566","1000","","669612","852263","592240","260023","0","253293","0","5"
"ROMARC MARINESCU SNC","33326","J40/4601/1991","ROONRC.J40/4601/1991","1048,2074,2080","Bucuresti Sectorul 2, Str. MENTIUNII Nr. 15","33512","33512","177740","9388","18517","149835","","182459","182459","","28793","187","","120810","129378","94276","35102","0","33808","0","3"
"TRUVET COM SRL","15925870","J38/955/2003","ROONRC.J38/955/2003","1048,2080","Municipiul Dragasani, Str. GIB MIHAESCU, Bloc 90, Etaj P, Judet Valcea","99915","99915","43991","22319","435","21237","","6419","6419","","137487","200","","194267","194267","178953","15314","0","13371","0","3"
"CALIN GEORGI SRL","15645960","J38/629/2003","ROONRC.J38/629/2003","1048,2080,2110","Loc. Calimanesti, Oras Calimanesti, Str. CALEA LUI TRAIAN Nr. 339, Judet Valcea","108787","108787","4819","3697","524","598","","117900","117900","","-4294","10000","","27996","27996","31127","0","3131","0","3971","2"
"LAGUNA VOICE SRL","18072174","J13/3425/2005","ROONRC.J13/3425/2005","1052,2080","Municipiul Constanta, Str. GEORGE ENESCU Nr. 31A, Etaj P, Judet Constanta","52830","52830","96946","90689","5855","402","","211361","211361","","-61585","200","","","0","","0","0","0","0",""
"ARIANE IMOB SRL","18019979","J13/3213/2005","ROONRC.J13/3213/2005","1048","Municipiul Constanta, Str. CONSTANTIN BRATESCU Nr. 65 BIS, Judet Constanta","","","106070","","","106070","","1074","1074","","104996","250","","168839","168839","62445","106394","0","104706","0","1"
"LOMA GROUP SRL","17977078","J13/3070/2005","ROONRC.J13/3070/2005","1074,2080,2120","Municipiul Constanta, B-dul AL. LAPUSNEANU Nr. 165, Bloc LT7, Scara B, Apartament 32, Judet Constanta","","","238","","","238","","0","0","","238","200","","","0","150","0","150","0","150",""
"IULI SI CATA SRL","15651902","J38/641/2003","ROONRC.J38/641/2003","1048,2080","***localitatea negasita***, Str. 1 Decembrie Nr. 4A, Judet Valcea","151553","151553","255953","76518","158832","20603","","314243","314243","","93263","150200","","1607919","1663259","1636703","26556","0","13415","0","8"
"CLARA NEGOITA SRL","15758713","J38/757/2003","ROONRC.J38/757/2003","1048,2080,2103","Municipiul Ramnicu Valcea, Str. REGINA MARIA Nr. 22, Bloc Maior V.P., Scara 3, Etaj P, Apartament 3, Judet Valcea","1895","1895","51765","","","51765","","4206","4206","","49454","200","","63410","69726","62815","6911","0","6277","0","1"
"BORASCU COM SRL","15410190","J38/347/2003","ROONRC.J38/347/2003","1048,2080,2114","Sat Pietreni, Comuna Costesti, Str.PIETRENI Nr. 259A, Judet Valcea","164795","164795","539052","373188","162549","3315","","111187","111187","","592660","200","","1465189","1465189","1403860","61329","0","44560","0","10"
"SOCIETATEA DE TRANSPORTURI AUTO BERCENI SA","381681","J40/892/1991","ROONRC.J40/892/1991","1048,2080","Bucuresti Sectorul 1, Calea VICTORIEI Nr. 155, TRONSON 5, BIROUL NR. 12, Bloc D1, Etaj 12","675570","675570","1598476","206667","1391490","319","","197216","197216","","1614070","4642685","","","12400","181847","0","169447","0","169819","4"
"EDOCON MANAGEMENT SRL-D","36415696","J5/1552/2016","ROONRC.J5/1552/2016","1048","Loc. Valea lui Mihai, Oras Valea lui Mihai, Calea REVOLUTIEI Nr. 18, Judet Bihor","7022","","1627","","","1627","","12248","","","-10621","200","","","0","5615","0","5615","0","5615","1"
"ALPEM EXIM SRL","428792","J40/1486/1991","ROONRC.J40/1486/1991","1048,2080","Bucuresti Sectorul 5, B-dul REGINA ELISABETA Nr. 23, Bloc A, Scara A, Apartament 15","188672","188672","37367","31033","3421","2913","","155136","155136","","70903","3272","","","1092","49116","0","48024","0","48024","1"
"INFO MANAGEMENT SRL","18072220","J13/3418/2005","ROONRC.J13/3418/2005","1048,2080","Loc. Murfatlar, Oras Murfatlar, Str. CREDINTEI, CAMERA NR.11, LABORATOR TOXICOLOGIC, Judet Constanta","675743","675743","611562","-24","611456","130","","1193056","1193056","","94249","500","","777532","777533","791449","0","13916","0","21691","2"
"JOROCOM SRL","1596417","J40/24/1990","ROONRC.J40/24/1990","1048,2069,2080","Bucuresti Sectorul 2, Str. AGRICULTORI Nr. 80","","","1058963","652006","406813","144","","71301","71301","","987662","280","","","0","233","0","233","0","233",""
"NICKOSMAN SPEDITRANS SRL","29898458","J39/111/2012","ROONRC.J39/111/2012","1048","Sat Vetresti-Herastrau, Comuna Nistoresti, Str.VETRESTI-HERASTRAU, Judet Vrancea","2330","2330","14590","7289","","7301","","22598","22598","","-5678","200","","15002","15002","20730","0","5728","0","5878","2"
"ROMCAT GROUP SRL","18240782","J13/4014/2005","ROONRC.J13/4014/2005","1074,2080","Municipiul Constanta, Str. ZEFIRULUI Nr. 16, CAMERA NR.1, Bloc FC6, Scara B, Etaj 4, Apartament 37, Judet Constanta","2088440","2088440","62337","","62337","","","1961078","1961078","","189699","1800","","","0","250","0","250","0","250",""
"KREATIVE FOTO VIDEO SRL","36415670","J5/1551/2016","ROONRC.J5/1551/2016","1048","Municipiul Oradea, Str. CERBULUI Nr. 40, Bloc C17, Etaj 3, Apartament 9, Judet Bihor","7420","53588","2025","","","2025","","99427","","","-43814","200","","65550","65550","66857","0","1307","0","1963","3"
"SANODENT SRL","16598300","J38/653/2004","ROONRC.J38/653/2004","1048,2080","Municipiul Ramnicu Valcea, Str. Calea lui Traian Nr. 144, Bloc 4, Scara G, Etaj P, Judet Valcea","100291","100291","5692","3864","","1828","","100775","100775","","5208","200","","109031","154569","150262","4307","0","2760","0",""
"SOCIETATEA APARATURA MEDICALA SRL","367032","J40/4356/1991","ROONRC.J40/4356/1991","1048,2080","Bucuresti Sectorul 4, Str. CAP. PETRE COSTESCU Nr. 66","691945","691945","275803","4476","22362","248965","","145701","145701","","822047","15015","","363861","364091","358444","5647","0","2006","0","5"
"INTERDEVER SRL","36422472","J8/1684/2016","ROONRC.J8/1684/2016","1048","Municipiul Brasov, Str. BRANDUSELOR Nr. 68-70, birou 20,stand 73, Etaj mezanin, Apartament C1-U3, Judet Brasov","4675","180000","69152","58889","9698","565","","47176","","","201976","1500","","710186","710184","503609","206575","0","199474","0","1"
"IMPORT EXPORT VENTER SRL","9450","J40/4434/1991","ROONRC.J40/4434/1991","1048,2080","Bucuresti Sectorul 2, Str. ANDRONACHE Nr. 34, Etaj P","847","847","1373622","1249564","115545","8513","","1442350","1442350","","-70557","5000","","447194","447194","521414","0","74220","0","78606","2"
"MIADA LUCRIS SRL","36434639","J26/1138/2016","ROONRC.J26/1138/2016","1048","Municipiul Tirgu Mures, Str. IOSIF HODOS Nr. 10, Etaj 2, Apartament 8, Judet Mures","4932","36667","5352","","","5352","","33369","","","8650","200","","38740","40289","35152","5137","0","4556","0","1"
"DARIA CONS COM SRL","18019995","J13/3223/2005","ROONRC.J13/3223/2005","1074,2080,2120","Municipiul Constanta, Str. BRIZEI Nr. 18A, Bloc FD7, Scara C, Etaj 3, Apartament 60, Judet Constanta","","","23","","23","","","3964","3964","","-3941","200","","","0","","0","0","0","0",""
"SPACE ADVERTISING SRL","18020019","J13/3225/2005","ROONRC.J13/3225/2005","1048,2038,2080","Municipiul Constanta, B-dul TOMIS Nr. 305, Bloc 6B, Scara A, Etaj 7, Apartament 27, Judet Constanta","","","26877","","6295","20582","","4494","4494","","22383","200","","70140","70140","47491","22649","0","21948","0","1"
"CMC TRANS SRL","15274993","J35/558/2003","ROONRC.J35/558/2003","1048","Municipiul Timisoara, Str. BUCOVINEI Nr. 4, Judet Timis","177676","177676","71016","","12992","58024","","97551","97551","","151141","200","","281995","282976","296952","0","13976","0","16796","2"
"DAYTONA INTERNATIONAL SRL","18058633","J13/3377/2005","ROONRC.J13/3377/2005","1048,2080","Loc. Neptun, Municipiul Mangalia, BUFET ZORILE, CONSTRUCTIE C1 BIROU, Judet Constanta","153309","153309","163866","88609","49524","25733","","358839","358839","","-41664","45200","","1937227","2061582","2103284","0","41702","0","75091","22"
"INDUSTRIAL COMERCIALE CAZAN SRL","9395","J40/2822/1991","ROONRC.J40/2822/1991","1048,2080","Bucuresti Sectorul 2, Sos. ANDRONACHE Nr. 208","13240","13240","48749","8480","30162","10107","","198342","198342","","-136353","1000","","497","497","3441","0","2944","0","2949","1"
"RCT CONSTRUCT SRL-D","35901558","J6/313/2016","ROONRC.J6/313/2016","1048","Loc. Valea Borcutului, Oras Sangeorz-Bai Nr. 106, Judet Bistrita-Nasaud","4120","35000","61871","","","61871","","12808","","","84063","200","","196213","196213","101456","94757","0","92794","0","5"
"HOMEVENT INSTALL SRL","35901582","J6/320/2016","ROONRC.J6/320/2016","1048","Loc. Nasaud, Oras Nasaud, Fundatura TANASE TUDORAN Nr. 32C, Judet Bistrita-Nasaud","4322","9150","84961","","70530","14431","","7434","","","86677","200","","136010","136010","68162","67848","0","66488","0","5"
"SIMOCAR SRL","15206875","J38/108/2003","ROONRC.J38/108/2003","1048,2080","Municipiul Ramnicu Valcea, Aleea Garoafelor Nr. 2, Bloc C22, Scara B, Apartament 19, Judet Valcea","686819","686819","595782","114097","299607","182078","3982","545359","545359","","741224","200","","1787870","2327870","2268593","59277","0","37050","0","6"
"SAFARI - MMV SRL","35901671","J6/319/2016","ROONRC.J6/319/2016","1048","Municipiul Bistrita, Cart. UNIREA Nr. 441A, Judet Bistrita-Nasaud","7990","76879","44147","","1104","43043","","5790","","","115236","200","","202300","224284","298006","0","73722","0","75745","1"
"Q & C GROUP SRL","378210","J40/2230/1991","ROONRC.J40/2230/1991","1048,2080","Bucuresti Sectorul 3, B-dul ENERGETICIENILOR Nr. 9E, CAMERA 1034, Bloc M1","6542840","6542840","475410","0","198550","276860","495","261834","261834","","6704728","1000","","799540","815571","702976","112595","0","104989","0","5"
"VASTRU TRANS SRL","15254724","J38/144/2003","ROONRC.J38/144/2003","1048,2080","Municipiul Ramnicu Valcea, Str. OVIDIU, Judet Valcea","39799","39799","82635","","82795","-160","","416658","416658","","-294224","54000","","","0","","0","0","0","0",""
"CRESUS SA","15214860","J38/114/2003","ROONRC.J38/114/2003","1048,2070,2072,2080","Sat Priporu, Comuna Vladesti, COM. VLADESTI Nr. 336, Judet Valcea","251541","251541","194414","17990","90191","86233","","32517","32517","","413438","92500","","336000","367146","78549","288597","0","278391","0","0"
"MAJOR COM SRL","434212","J40/2236/1991","ROONRC.J40/2236/1991","1048,2080","Bucuresti Sectorul 6, Str. ZBOINA NEAGRA Nr. 8-10, Bloc 91-95, Scara 3, Etaj 4, Apartament 112","","","68","","","68","","15900","15900","","-15832","200","","","0","3688","0","3688","0","3688","1"
"CORVINIA ASIG SRL","36514797","J20/954/2016","ROONRC.J20/954/2016","1048","Municipiul Hunedoara, Str. BRAZILOR Nr. 52, Judet Hunedoara","6622","212","5174","","","5174","","3324","","","2062","200","","9060","9060","6790","2270","0","1998","0","1"
"TANINACOM SRL","15990712","J38/1029/2003","ROONRC.J38/1029/2003","1048,2080,2114","Sat Vulpuesti, Comuna Mihaesti, Str.VULPUESTI Nr. 56, Judet Valcea","4996","4996","14457","3871","","10586","","33005","33005","","-13552","200","","89137","89137","77918","11219","0","10702","0","1"
"ECOZONE SRL","16321180","J38/355/2004","ROONRC.J38/355/2004","1048,2080","Municipiul Ramnicu Valcea, Str. OSTROVENI Nr. 7, Bloc A40/2, Scara B, Apartament 3, Judet Valcea","48015","48015","77230","","63713","13517","5398","118743","118743","","11900","220","","230437","234584","222235","12349","0","10025","0","4"
"ANGIOLIFE DR. PUSCASU SRL","36628007","J35/2796/2016","ROONRC.J35/2796/2016","1048","Municipiul Timisoara, Str. BUJORILOR Nr. 53, CAMERA 1, Judet Timis","8622","","27982","","1375","26607","","248","","","27734","200","","26665","26665","2339","24326","0","23526","0",""
"ADE-MICO MIXT S.R.L.-D.","36628716","J38/769/2016","ROONRC.J38/769/2016","1048","Sat Cainenii Mari, Comuna Caineni, Str.CIINENII MARI Nr. 253, Judet Valcea","220","","126927","125448","55","1424","","124276","","","2651","200","","71323","71323","71152","171","0","0","588","1"
"BAVIDO HOUSE SRL","18096319","J13/3495/2005","ROONRC.J13/3495/2005","1074,2080","Sat Sipotele, Comuna Deleni, Judet Constanta","77111","77111","109802","41258","64975","3569","","177772","177772","","9141","200","","","0","","0","0","0","0",""
"B.T.Z CORECT CONSTRUCT SRL","36629010","J52/593/2016","ROONRC.J52/593/2016","1048","Sat Cascioarele, Comuna Gaiseni, Str. Aprozarului Nr. 14, CAMERA 2, Judet Giurgiu","4120","616","550676","18390","96954","435332","","82965","","","468327","200","","280830","280830","21205","259625","0","256817","0","2"
"SUCA TRANS EXPRES SRL","36629002","J52/592/2016","ROONRC.J52/592/2016","1048","Sat Floresti, Comuna Floresti-Stoenesti, Str. MIHAI VITEAZUL Nr. 57, Judet Giurgiu","4941","","9865","","5780","4085","","26060","","","-16195","200","","88928","88975","104482","0","15507","0","16395","1"
"FLOBYS SRL","14073983","J38/228/2001","ROONRC.J38/228/2001","1048,2080","Municipiul Ramnicu Valcea, Str. GIB MIHAESCU, Bloc F.1, Scara A, Apartament 3, Judet Valcea","11527","11527","436486","430302","31779","-25595","","741389","741389","","-293376","1000200","","1017420","1044186","1041060","3126","0","0","6653","5"
"PARMICRIN SRL","14153438","J38/309/2001","ROONRC.J38/309/2001","1048,2080","Municipiul Ramnicu Valcea, Str. I.L.Caragiale Nr. 5, Bloc A28/1, Scara A, Apartament 19, Judet Valcea","","","130541","115094","13602","1845","","210530","210530","","-79989","200","","115946","115947","111572","4375","0","3216","0","1"
"DENTAPRO-IMPLANT SRL","18178940","J13/3799/2005","ROONRC.J13/3799/2005","1048,2080","Municipiul Constanta, Str. FAGETULUI,ZONA STADION,CAPAT EST Nr. 144, Bloc ST2, Scara B, Etaj P, Judet Constanta","148885","148885","2856","2810","","46","","349457","349457","","-197716","200","","120804","120804","117430","3374","0","2166","0","2"
"DITA MCM S.R.L.","36630864","J15/1047/2016","ROONRC.J15/1047/2016","1048","Loc. Titu, Oras Titu, Str. PICTOR NICOLAE GRIGORESCU Nr. 80, Judet Dambovita","4120","","128784","","21273","107511","","2965","","","125819","200","","162566","162566","30323","132243","0","129733","0","1"
"CARPATI INTERNATIONAL TRANSPORT SRL","3201","J40/4603/1991","ROONRC.J40/4603/1991","1048,2080","Bucuresti Sectorul 2, B-dul BASARABIA Nr. 222, Bloc M14, Scara 2, Etaj p, Apartament 23","149888","149888","57879","2000","43607","12272","","460103","460103","","-252336","100000","","152151","152151","217093","0","64942","0","66464","2"
"AGROPENSIUNEA VARFURI S.R.L.","36630821","J15/1049/2016","ROONRC.J15/1049/2016","1048","Sat Boboci, Comuna Dragodana Nr. 105, Etaj PARTER, Judet Dambovita","9609","","1205","","520","685","","16","","","1189","200","","520","520","","520","0","504","0",""
"MINITEHNICUS SOCIETATE DE TRANSPORT SI REPARATII AUTO SRL","386662","J40/2445/1991","ROONRC.J40/2445/1991","1048,2080","Bucuresti Sectorul 4, Aleea HUEDIN Nr. 7, Bloc 2, Etaj 6, Apartament 23","52248","52248","50769","43040","5382","2347","0","363259","363259","0","-260242","400","0","331123","331963","370025","0","38062","0","41382","5"
